company,device,price,year,announced,dim_length,dim_breadth,dim_thickness,weight,display_tech,display_size,px_row,px_col,aspect_row,aspect_col,camera,video,cam_px,selfie,sel_px,sim_no,os,os_type,card_slot,chipset,cpu,gpu,ram,LTE,gps,radio,nfc,wlan,audio_jack,battery_mah,bt_v
Motorola,QUENCH,100,2010,"2010, February. Released 2010, April",116.8,60,12.4,130,"TFT capacitive touchscreen, 65K colors",3.1,320,480,3,2,"5 MP, autofocus, LED flash",CIF@25fps,5,NA,NA,1,"Android 1.5 (Cupcake), upgradable to 2.1 (Eclair) in USA",Android,microSD,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,0.25,No,Yes,Yes,No,Yes,Yes,1420,2
Motorola,BACKFLIP,150,2010,"2010, January. Released 2010, March",108,53,15.3,133,"TFT capacitive touchscreen, 256K colors (65K effective)",3.1,320,480,3,2,"5 MP, autofocus, LED flash, check quality",CIF@30fps,5,No,NA,1,"Android 1.5 (Cupcake), upgradable to 2.1 (Eclair) in USA",Android,microSD,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,0.25,No,Yes,No,No,Yes,Yes,1400,2.1
Motorola,XT800 ZHISHANG,230,2009,"2009, December. Released 2010, March",120,61.8,11.4,137,"TFT capacitive touchscreen, 16M colors",3.7,480,854,16,9,"5 MP, autofocus, dual-LED flash",480p@24fps,5,Yes,NA,1,Android 2.0 (Eclair),Android,microSD,TI OMAP 3430,550 MHz Cortex-A8,PowerVR SGX530,0.5,No,Yes,Yes,No,Yes,Yes,1390,2.1
Motorola,XT701,230,2009,"2009, December. Released 2010, May",116,60.9,10.9,140,"TFT capacitive touchscreen, 16M colors",3.7,480,854,16,9,"5 MP, autofocus, xenon flash",480p@24fps,5,NA,NA,1,Android 2.0 (Eclair),Android,microSD,TI OMAP 3430,600 MHz Cortex-A8,PowerVR SGX530,0.25,No,Yes,Yes,No,Yes,Yes,1420,2.1
Motorola,MT710 ZHILING,230,2009,"2009, December. Released 2010, February",118,59.5,12.3,125,"TFT resistive touchscreen, 256K colors",3.7,480,854,16,9,"5 MP, autofocus, dual-LED flash",320p@25fps,5,Yes,NA,1,Android-based OPhone 1.5,Android,microSD,NA,624 MHz Marvell PXA310,NA,0.25,No,Yes,Yes,No,Yes,Yes,1140,2.1
Motorola,MOTO XT702,150,2009,"2009, Q4. Released 2009, Q4",115.8,60,13.7,165,"TFT capacitive touchscreen, 16M colors",3.7,480,854,16,9,"5 MP, autofocus, dual-LED flash",480p@24fps,5,No,NA,1,Android 2.1 (Eclair),Android,microSD,TI OMAP 3430,600 MHz Cortex-A8,PowerVR SGX530,0.25,No,Yes,No,No,Yes,Yes,1390,2.1
Motorola,MILESTONE,130,2009,"2009, November. Released 2009, November",115.8,60,13.7,165,"TFT capacitive touchscreen, 16M colors",3.7,480,854,16,9,"5 MP, autofocus, dual-LED flash",480p@24fps,5,No,NA,1,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",Android,microSD,NA,600 MHz Cortex-A8,PowerVR SGX530,0.25,No,Yes,No,No,Yes,Yes,1400,2.1
Motorola,WX395,70,2009,"2009, December. Released 2010",105,44.9,12,83,"CSTN, 65K colors",1.75,128,160,NA,NA,1.3 MP,No,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,650,2
Motorola,WX390,60,2009,"2009, December. Released 2010",105,44.9,12,83,"CSTN, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,650,2
Motorola,WX288,60,2009,"2009, December. Released 2010",107,46,12.2,66,"CSTN, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,650,2
Motorola,WX280,40,2009,"2009, December. Released 2010",107,46,12.2,66,"CSTN, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,650,NA
Motorola,WX180,20,2009,"2009, October. Released 2010, February",106,46,14.5,65,"CSTN, 65K colors",1.5,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,650,NA
Motorola,WX160,30,2009,"2009, October. Released 2009, November",106,46,14.5,65,Monochrome graphic with colour background,1.3,64,96,3,2,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,650,NA
Motorola,Motocubo A45,100,2009,"2009, October. Released 2009, October",82,61.5,16.6,110,"TFT, 256K colors",2.5,320,240,4,3,2 MP,15-20fps,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,930,2
Motorola,DEXT MB220,130,2009,"2009, September. Released 2009, October",114,58,15.6,163,"TFT capacitive touchscreen, 256K colors (65K effective)",3.1,320,480,3,2,"5 MP, autofocus",320p@24fps,5,No,NA,1,Android 1.5 (Cupcake),Android,microSD,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,0.25,No,Yes,No,No,Yes,Yes,1420,2.1
Motorola,ROKR ZN50,140,2009,"2009, July. Released 2009",108.9,54,14.3,143,"TFT resistive touchscreen, 256K colors",3.2,240,427,16,9,"3.15 MP, autofocus",Yes,3.15,VGA,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,Yes,No,No,Yes,950,2.1
Motorola,Karma QA1,110,2009,"2009, June. Released 2009, August",88,64,17.9,141,"TFT, 256K colors",2.5,320,240,4,3,"2 MP, LED flash",@15fps,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,No,No,No,Yes,1170,2
Motorola,L800t,100,2009,"2009, June. Released 2009",117,49,15,NA,"TFT, 16M colors",1.9,176,220,NA,NA,2 MP,Yes,2,Yes,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,No,No,No,No,1130,2
Motorola,W7 Active Edition,70,2009,"2009, May. Released 2009, September",99,49,15,NA,"TFT, 256K colors",2.2,240,320,4,3,2 MP,QCIF@15fps,2,VGA,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,910,2
Motorola,ROKR W6,70,2009,"2009, April. Released 2009, May",99,46,17.5,107,"TFT, 256K colors",1.9,176,220,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,880,2
Motorola,MC55,150,2009,"2009, March. Released 2009, May",152,77,27,336,"TFT resistive touchscreen, 65k colors",3.5,240,320,4,3,"2 MP, autofocus, LED flash",Yes,2,No,NA,1,Microsoft Windows Mobile 6.1 Professional,Microsoft,microSD,NA,520 MHz Intel PXA270,NA,0.125,No,Yes,No,No,Yes,No,2400,2
Motorola,E11,120,2009,"2009, September. Released 2009, Q4",108,57,14.2,139,"TFT resistive touchscreen, 256K colors",2.8,240,320,4,3,3.15 MP,Yes,3.15,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,910,2
Motorola,A3100,150,2009,"2009, January. Released 2009, March",110,59.7,13.7,119,"TFT resistive touchscreen, 65K colors",2.8,240,320,4,3,"3.15 MP, autofocus, LED flash",Yes,3.15,VGA videocall camera,0.3,1,Microsoft Windows Mobile 6.1 Professional,Microsoft,microSD,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,0.125,No,Yes,No,No,Yes,Yes,1170,2
Motorola,A3000,130,2009,"2009, January. Released 2009, March",109,60,13.8,119,"TFT resistive touchscreen, 65K colors",2.8,240,320,4,3,"3.15 MP, autofocus, LED flash",Yes,3.15,No,NA,1,Microsoft Windows Mobile 6.1 Professional,Microsoft,microSD,Qualcomm ESM7206A,400 MHz ARM 11,Adreno 130,0.125,No,Yes,No,No,No,Yes,1130,2
Motorola,Tundra VA76r,150,2009,"2009, January. Released 2009, January",98,53.8,24,107,"TFT, 256K colors",2.2,240,320,4,3,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,Yes,No,No,No,No,1130,2
Motorola,W233 Renew,50,2009,"2009, January. Released 2009, February",111,45,14.7,83,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,NA,NA
Motorola,COCKTAIL VE70,130,2008,"2008, November. Released 2009",105,51,20,123,"TFT, 256K colors",2.2,240,320,4,3,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,No,No,No,No,700,2
Motorola,VE66,100,2008,"2008, November. Released 2009, February",103,49.5,15.2,121,"TFT, 256K colors",2.2,240,320,4,3,"5 MP, autofocus, LED flash",Yes,5,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,500 MHz Freescale MXC275-30,NA,NA,No,No,Yes,No,Yes,No,810,2
Motorola,EM35,90,2008,"2008, October. Released 2009, Q1",107,49.5,16,116,"TFT, 256K colors",2.2,320,240,4,3,3.15 MP,Yes,3.15,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,810,1.5
Motorola,Aura,530,2008,"2008, October. Released 2008, December",96.9,47.6,18.6,141,"TFT, 16M colors",1.55,NA,NA,1,1,2 MP,Yes,2,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,No,No,No,No,810,2
Motorola,Q 11,150,2008,"2008, October. Released 2008, December",117,64,11.7,115,"TFT, 65K colors",2.4,320,240,4,3,"3.15 MP, LED flash",@15fps,3.15,No,NA,1,Microsoft Windows Mobile 6.1 Standard,Microsoft,microSD,NA,Freescale ARM 7 LTE,NA,0.0625,No,Yes,No,No,Yes,No,1170,2.1
Motorola,VE538,70,2008,"2008, September. Released 2009, January",107,46,16,83,"TFT, 256K colors",2,240,320,4,3,2 MP,Yes,2,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,NA,1.2
Motorola,RAZR2 V9x,130,2008,"2008, July",103,53,13,125,"TFT, 256K colors",2.2,240,320,4,3,2 MP,QCIF,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,No,No,No,No,950,2
Motorola,ZN200,80,2008,"2008, August. Released 2008, August",105,47,15.9,115,"TFT, 256K colors",1.9,176,220,NA,NA,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,2
Motorola,W396,50,2008,"2008, August. Released 2008",95,45,17,94,"TFT, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,940,NA
Motorola,W231,40,2008,"2008, Q3. Released 2008, November",108,44,14.9,85,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,NA,NA
Motorola,EM30,60,2008,"2008, August. Released 2008, September",115,53,10.6,100,"TFT, 256K colors",2,320,240,4,3,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,970,2
Motorola,EM28,60,2008,"2008, August. Released 2009, February",94,49.5,17,90,"TFT, 65K colors",1.8,128,160,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,940,2
Motorola,EM25,50,2008,"2008, August. Released 2009, July",101,46,13.9,90,"TFT, 65K colors",1.8,128,160,NA,NA,1.3 MP,No,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,780,2
Motorola,PEBL VU20,150,2008,"2008, July. Released 2008",100,48.9,18.9,103,"TFT, 256K colors",2.2,240,320,4,3,2 MP,Yes,2,Yes,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,Yes,950,2
Motorola,VE75,110,2008,"2008, July. Released 2008",112,51,20,137,"TFT, 256K colors",2.6,240,400,5,3,2 MP,No,2,No,NA,2,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,850,NA
Motorola,ZN5,100,2008,"2008, June. Released 2008, September",118,50.5,NA,114,"TFT, 256K colors",2.4,240,320,4,3,"5 MP, autofocus, xenon flash",@15fps,5,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,Freescale 500 MHz,NA,NA,No,No,Yes,No,Yes,Yes,950,2
Motorola,A1210,120,2009,"2009, April. Released 2008, July",102,53.8,20.5,125,"TFT resistive touchscreen, 256K colors",2.8,240,400,5,3,3.15 MP,@15fps,3.15,No,NA,1,Linux,Linux,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,1130,2
Motorola,A1600,120,2008,"2008, June. Released 2008, August",98.9,53.5,19.6,128,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,"3.15 MP, autofocus",Yes,3.15,No,NA,1,Linux,Linux,microSD,NA,NA,NA,NA,No,Yes,Yes,No,No,No,930,2
Motorola,A1890,140,2008,"2008, September. Released 2009, Q4",95.3,52.5,25,132,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,"3.15 MP, autofocus",Yes,3.15,No,NA,1,Linux,Linux,microSD,NA,NA,NA,NA,No,Yes,Yes,No,No,No,1000,1.2
Motorola,A1800,120,2008,"2008, June. Released 2009, May",95.3,52.5,25,132,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,"3.15 MP, autofocus",Yes,3.15,No,NA,1,Linux,Linux,microSD,NA,NA,NA,NA,No,Yes,Yes,No,No,No,1000,2
Motorola,A810,60,2008,"2008, June. Released 2008, August",105,51,14,100,"TFT resistive touchscreen, 256K colors",2.2,240,320,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,910,1.2
Motorola,W388,30,2008,"2008, July. Released 2008, July",109,46,14.7,86,"TFT, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,940,NA
Motorola,Z9,90,2008,"2008, April. Released 2008, April",114,53,14,139,"TFT, 256K colors",2.4,240,320,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,No,No,No,No,920,2
Motorola,Z6w,80,2008,"2008, February. Released 2008, May",105,45,17.3,110,"TFT, 256K colors",2,240,320,4,3,"2 MP, LED flash",QCIF,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,No,No,Yes,No,950,2
Motorola,Z6c,120,2007,"2007, December",107,46,16,105,"TFT, 65K colors",2,240,320,4,3,2 MP,Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,930,1.2
Motorola,W181,30,2008,"2008, February. Released 2008, March",110,45,15,80,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,850,NA
Motorola,W177,20,2008,"2008, April. Released 2008",113.8,42.9,14,82,"TFT, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,NA
Motorola,W270,30,2008,"2008, January. Released 2008",95,45,17,94,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,940,NA
Motorola,W230,30,2008,"2008, January",110,45,14.7,80,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,940,NA
Motorola,RIZR Z10,150,2007,"2007, September. Released 2008, May",109.7,50.7,16.8,119,"TFT, 16M colors",2.2,240,320,4,3,"3.15 MP, autofocus, LED flash",320p@30fps,3.15,VGA videocall camera,0.3,1,"Symbian 9.2, UIQ 3.2",Symbian,microSD,TI OMAP 2420,300 MHz ARM 1136,PowerVR MBX,0.0625,No,No,No,No,No,No,1130,2
Motorola,ROKR E8,70,2007,"2007, September. Released 2008, April",115,53,10.6,100,"TFT, 256K colors",2,320,240,4,3,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,Yes,No,No,Yes,970,2
Motorola,W377,70,2007,"2007, October",99,45,18.6,95,"TFT, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,NA
Motorola,W213,70,2007,"2007, October",108,44,14.9,78,"CSTN, 65K colors",1.55,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,NA
Motorola,W180,30,2007,"2007, October. Released 2008, January",114,43,14,85,"CSTN, 65K colors",1.7,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,NA
Motorola,U9,70,2007,"2007, October. Released 2008, February",90,48.6,16.4,87.5,"TFT, 256K colors",2,240,320,4,3,2 MP,Yes,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,NA,NA,NA,No,No,No,No,No,No,NA,2
Motorola,PEBL U3,60,2007,"2007, September. Released 2008, December",87.5,49,22.2,105,"TFT, 256K colors",1.9,128,160,NA,NA,VGA,Yes,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,No,No,No,No,900,NA
Motorola,RAZR2 V9,100,2007,"2007, May",103,53,13.3,125,"TFT, 256K colors",2.2,240,320,4,3,2 MP,QCIF,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,950,2
Motorola,RAZR2 V8,120,2007,"2007, May",103,53,11.9,117,"TFT, 256K colors",2.2,240,320,4,3,2 MP,QCIF,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,No,NA,NA,NA,NA,No,No,No,No,No,No,770,2
Motorola,ROKR W5,100,2007,"2007, September",99,46,17.5,107,"TFT, 256K colors",1.9,176,220,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,880,1.2
Motorola,W490,50,2007,"2007, September. Released 2007, October",98.8,48,17.3,107,"TFT, 256K colors",1.9,176,220,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,NA,2
Motorola,W360,60,2007,"2007, March",113,47,11.9,98,"TFT, 65K colors",1.6,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,850,NA
Motorola,W218,30,2007,"2007, March",109,45,15,78,"TFT, 65K colors",1.6,128,128,1,1,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,850,NA
Motorola,RIZR Z8,110,2007,"2007, February",109,50,15,112,"TFT, 16M colors",2.2,240,320,4,3,"2 MP, LED flash",320p,2,VGA videocall camera,0.3,1,"Symbian 9.2, UIQ 3.1",Symbian,microSD,TI OMAP 2420,300 MHz  ARM 1136,PowerVR MBX,NA,No,No,No,No,No,No,1030,2
Motorola,KRZR K3,80,2007,"2007, February",103,42.3,16.3,110,"TFT, 256K colors",2,240,320,4,3,2 MP,QCIF,2,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,910,2
Motorola,SLVR L9,70,2007,"2007, February",113,49,11.5,96,"TFT, 256K colors",1.9,176,220,NA,NA,2 MP,CIF,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,Yes,No,No,No,880,2
Motorola,Q 9h,70,2007,"2007, February",118,67,11.8,134,"TFT, 65k colors",2.4,320,240,4,3,"2 MP, LED flash",@30fps,2,No,NA,1,Microsoft Windows Mobile 6.0 Standard,Microsoft,microSD,NA,325 MHz,NA,0.09375,No,Yes,No,No,No,No,1170,2
Motorola,Q8,150,2005,"2005, July",116,64,11.5,115,"TFT, 65k colors",2.4,320,240,4,3,"1.3 MP, LED flash",Yes,1.3,No,NA,1,Microsoft Windows Mobile 6.0 Standard Edition,Microsoft,NA,NA,32-bit Intel XScale PXA270 312MHz,NA,NA,No,No,No,No,No,No,1170,1.2
Motorola,W510,50,2007,"2007, February",99,46,17.5,107,"TFT, 256K colors",1.9,176,220,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,880,2
Motorola,ROKR Z6,90,2007,"2007, January",105,45,16.2,105,"TFT, 256K colors",2.1,240,320,4,3,"2 MP, LED flash",QCIF,2,No,NA,1,Linux / Java-based MOTOMAGX,Linux,microSD,NA,32-bit Freescale MXC275-30,NA,NA,No,No,No,No,No,No,720,2
Motorola,ROKR E6,140,2006,"2006, December",111,51.5,14.5,121,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,2 MP,CIF,2,No,NA,1,Linux,Linux,NA,NA,32-bit Intel XScale PXA270 312 MHz,NA,NA,No,No,Yes,No,No,Yes,1000,2
Motorola,SLVR L7e,100,2006,"2006, October",113,49,11.5,96,"TFT, 256K colors",1.9,176,220,NA,NA,1.3 MP,Yes,1.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,880,2
Motorola,RAZR maxx V6,140,2006,"2006, July",104,53,15,105,"TFT, 256K colors",2.2,240,320,4,3,"2 MP, LED flash",Yes,2,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,940,2
Motorola,RAZR V3xx,160,2006,"2006, July",103,53,15,107,"TFT, 256K colors",2.2,240,320,4,3,1.3 MP,Yes,1.3,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,940,2
Motorola,RIZR Z3,100,2006,"2006, July",106,46,16,115,"TFT, 256K colors",1.9,176,220,NA,NA,"2 MP, LED flash",Yes,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,720,2
Motorola,KRZR K1,110,2006,"2006, July",103,42,16,102,"TFT, 256K colors",1.9,176,220,NA,NA,2 MP,CIF,2,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,700,1.2
Motorola,W209,50,2007,2007,108,44,14.9,78,"TFT, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,NA,NA
Motorola,W375,70,2006,"2006, June",99,45,18.6,88,"TFT, 65K colors",1.8,128,160,NA,NA,VGA,No,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,850,NA
Motorola,W208,40,2006,"2006, June",108,44,14.9,78,"TFT, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,850,NA
Motorola,MOTOFONE F3,40,2006,"2006, June",114,47,9,70,Alphanumeric,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,No,No,No,No,800,NA
Motorola,W220,50,2006,"2006, February",95,46,16.7,93,"CSTN, 65K colors",1.6,128,128,1,1,NA,NA,NA,NA,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,Yes,No,No,No,880,NA
Motorola,ROKR E2,130,2006,"2006, January",106,49.5,18,107,"TFT, 256K colors",2,240,320,4,3,"1.3 MP, LED flash",Yes,1.3,No,NA,1,Linux,Linux,NA,NA,32-bit Intel XScale PXA270 312 MHz,NA,NA,No,No,Yes,No,No,Yes,850,2
Motorola,RAZR V3i,100,2005,"2005, November",98,53,13.9,100,"TFT, 256K colors",2.2,176,220,NA,NA,1.23 MP,Yes,1.23,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,710,1.2
Motorola,ROKR E1,100,2005,"2005, September",108,46,20.5,107,"TFT, 256K colors",1.9,176,220,NA,NA,VGA,QCIF,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,830,1.2
Motorola,A1200,160,2005,"2005, December",95.7,51.7,21.5,122,"TFT resistive touchscreen, 256K colors",2.4,240,320,4,3,2 MP,QCIF,2,No,NA,1,Linux,Linux,microSD,NA,Intel XScale 312MHz,NA,NA,No,No,Yes,No,No,No,850,2
Motorola,A732,NA,2005,"2005, July",88,43,21.8,95,"TFT, 65K colors",1.8,128,160,NA,NA,VGA,Yes,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,NA,1.2
Motorola,E895,NA,2005,"2005, June",93,51,23,127,"TFT, 256K colors",2.2,240,320,4,3,"1.3 MP, LED flash",Yes,1.3,No,NA,1,"Linux, JUIX UI",other,microSD,NA,Intel XScale,NA,NA,No,No,No,No,No,No,1000,NA
Motorola,V3x,130,2005,"2005, Q1",99,55,20,125,"TFT, 256K colors",2.2,240,320,4,3,"2 MP, LED flash",Yes,2,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,840,1.2
Motorola,E1070,NA,2005,"2005, Q4",96,50,23.5,129,"TFT, 256K colors",2,240,320,4,3,"1.3 MP, LED flash",Yes,1.3,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,1130,1.2
Motorola,E770,100,2005,"2005, Q4",111,46,20.7,115,"TFT, 65K colors",1.9,176,220,NA,NA,VGA,Yes,0.3,CIF videocall camera,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,1020,1.2
Motorola,SLVR L7,90,2005,"2005, Q1",113,49,11.5,96,"TFT, 256K colors",1.9,176,220,NA,NA,VGA,Yes,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,820,1.2
Motorola,PEBL U6,110,2005,"2005, Q1",86.5,49,20,110,"TFT, 256K colors",1.8,176,220,NA,NA,VGA,Yes,0.3,No,NA,1,NA,NA,No,NA,NA,NA,NA,No,No,No,No,No,No,820,1.2
Motorola,A1010,NA,2005,"2005, Q1",117,59,19,160,"TFT resistive touchscreen, 256K colors",2.9,208,320,3,2,2 MP,Yes,2,VGA videocall camera,0.3,1,"Symbian 7.0, UIQ v2.1 UI",Symbian,microSD,TI OMAP 1510,168 MHz ARM925T,NA,NA,No,Yes,No,No,No,No,NA,NA
Motorola,E1120,NA,2005,"2005, Q1",113,53,21,130,"TFT, 256K colors",2.1,240,320,4,3,"3.15 MP, autofocus",Yes,3.15,VGA videocall camera,0.3,1,NA,NA,microSD,NA,NA,NA,NA,No,Yes,No,No,No,No,NA,NA
Motorola,V1050,NA,2005,"2005, Q1",94,49,27,136,"TFT, 256K colors",2.2,240,320,4,3,"1.3 MP, LED flash",Yes,1.3,CIF videocall camera,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,820,NA
Motorola,E680i,NA,2005,"2005, March",109,53.8,20.5,133,"TFT resistive touchscreen, 65K colors",2.5,240,320,4,3,VGA,Yes,0.3,No,NA,1,Linux,Linux,NA,NA,Intel XScale 300 MHz,NA,NA,No,No,Yes,No,No,No,NA,1.1
Motorola,V361,NA,2005,"2005, Q1",90,47,24,104,"TFT, 256K colors",1.9,176,220,NA,NA,VGA,Yes,0.3,No,NA,1,NA,NA,microSD,NA,NA,NA,NA,No,No,No,No,No,No,810,1.2
